flag_gems.ops.fp8_einsum.fp8_einsum, [shape info]: [16384, 1, 1024, 4096](b, h, d, r), [count]: 3681
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [12961, 4100, 512, 4360, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 84
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16328, 4959, 512, 5216, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 84
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16332, 4977, 512, 5240, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 84
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16336, 4994, 512, 5256, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 84
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16340, 5010, 512, 5272, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 84
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16344, 5025, 512, 5288, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 84
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16348, 5039, 512, 5296, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 84
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16352, 5052, 512, 5312, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 84
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16356, 5064, 512, 5320, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 84
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16360, 5075, 512, 5336, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 84
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16364, 5085, 512, 5344, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 84
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16368, 5094, 512, 5352, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 84
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16372, 5102, 512, 5360, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 84
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16376, 5109, 512, 5368, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 84
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16380, 5115, 512, 5376, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 84
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16383, 4095, 512, 4352, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 84
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [4100, 1025, 512, 1288, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 84
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [12931, 4100, 512, 4360, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 21
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16328, 4967, 512, 5224, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 21
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16332, 4985, 512, 5248, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 21
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16336, 5002, 512, 5264, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 21
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16340, 5018, 512, 5280, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 21
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16344, 5033, 512, 5296, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 21
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16348, 5047, 512, 5304, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 21
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16352, 5060, 512, 5320, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 21
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16357, 5841, 512, 6104, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 21
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16362, 5597, 512, 5856, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 21
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16368, 6376, 512, 6632, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 21
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16373, 6129, 512, 6392, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 21
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16378, 5881, 512, 6144, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 21
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [16383, 5631, 512, 5888, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 21
flag_gems.ops.top_k_per_row_prefill.sparse_attn_indexer, [shape info]: [3076, 1025, 512, 1288, 1](num_rows, vocab_size, top_k, stride0, stride1), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [1, 262144, 1, 1, 1, 512, 1048576, 512, 4102](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 63
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [12, 262144, 12, 1, 12, 512, 1048576, 512, 4105](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 63
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [16, 262144, 16, 1, 16, 512, 1048576, 512, 4106](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 63
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [20, 262144, 20, 1, 20, 512, 1048576, 512, 4107](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 63
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [24, 262144, 24, 1, 24, 512, 1048576, 512, 4108](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 63
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [28, 262144, 28, 1, 28, 512, 1048576, 512, 4109](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 63
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [32, 262144, 32, 1, 32, 512, 1048576, 512, 4110](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 63
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [36, 262144, 36, 1, 36, 512, 1048576, 512, 4111](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 63
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [4, 262144, 4, 1, 4, 512, 1048576, 512, 4103](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 63
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [40, 262144, 40, 1, 40, 512, 1048576, 512, 4112](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 63
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [44, 262144, 44, 1, 44, 512, 1048576, 512, 4113](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 63
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [48, 262144, 48, 1, 48, 512, 1048576, 512, 4114](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 63
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [52, 262144, 52, 1, 52, 512, 1048576, 512, 4115](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 63
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [56, 262144, 56, 1, 56, 512, 1048576, 512, 4116](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 63
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [60, 262144, 60, 1, 60, 512, 1048576, 512, 4117](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 63
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [8, 262144, 8, 1, 8, 512, 1048576, 512, 4104](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 63
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [496, 262144, 496, 1, 496, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 42
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [496, 262144, 496, 1, 496, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 42
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [512, 262144, 512, 1, 512, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 42
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [1, 262144, 1, 1, 1, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [1, 262144, 1, 1, 1, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [1, 262144, 1, 1, 1, 512, 1048576, 512, 4105](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [1, 262144, 1, 1, 1, 512, 1048576, 512, 4123](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [104, 262144, 104, 1, 104, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [104, 262144, 104, 1, 104, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [11, 262144, 11, 1, 11, 512, 1048576, 512, 4125](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [112, 262144, 112, 1, 112, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [112, 262144, 112, 1, 112, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [12, 262144, 12, 1, 12, 512, 1048576, 512, 4108](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [120, 262144, 120, 1, 120, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [120, 262144, 120, 1, 120, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [128, 262144, 128, 1, 128, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [128, 262144, 128, 1, 128, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [136, 262144, 136, 1, 136, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [136, 262144, 136, 1, 136, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [144, 262144, 144, 1, 144, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [144, 262144, 144, 1, 144, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [152, 262144, 152, 1, 152, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [152, 262144, 152, 1, 152, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [16, 262144, 16, 1, 16, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [16, 262144, 16, 1, 16, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [16, 262144, 16, 1, 16, 512, 1048576, 512, 4109](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [16, 262144, 16, 1, 16, 512, 1048576, 512, 4126](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [160, 262144, 160, 1, 160, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [160, 262144, 160, 1, 160, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [168, 262144, 168, 1, 168, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [168, 262144, 168, 1, 168, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [176, 262144, 176, 1, 176, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [176, 262144, 176, 1, 176, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [184, 262144, 184, 1, 184, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [184, 262144, 184, 1, 184, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [192, 262144, 192, 1, 192, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [192, 262144, 192, 1, 192, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [2, 262144, 2, 1, 2, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [2, 262144, 2, 1, 2, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [20, 262144, 20, 1, 20, 512, 1048576, 512, 4110](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [200, 262144, 200, 1, 200, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [200, 262144, 200, 1, 200, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [208, 262144, 208, 1, 208, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [208, 262144, 208, 1, 208, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [216, 262144, 216, 1, 216, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [216, 262144, 216, 1, 216, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [22, 262144, 22, 1, 22, 512, 1048576, 512, 4127](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [224, 262144, 224, 1, 224, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [224, 262144, 224, 1, 224, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [232, 262144, 232, 1, 232, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [232, 262144, 232, 1, 232, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [24, 262144, 24, 1, 24, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [24, 262144, 24, 1, 24, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [24, 262144, 24, 1, 24, 512, 1048576, 512, 4111](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [240, 262144, 240, 1, 240, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [240, 262144, 240, 1, 240, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [248, 262144, 248, 1, 248, 512, 1048576, 512, 1048576](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
flag_gems.ops.persistent_topk.sparse_attn_indexer, [shape info]: [248, 262144, 248, 1, 248, 512, 1048576, 512, 1](logits_dim0, logits_dim1, seq_lens_dim0, seq_lens_dim1, topk_indices_dim0, topk_indices_dim1, topk_workspace_dim0, topk_tokens, max_seq_len), [count]: 21
